,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jacckard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
798,5,EQUI,at a train station            ,at the train station          ,4 5 6 7,4 5 6 7,563,at a train station            ,at the train station          ,at a train station,at the train station,"['at', 'a', 'train', 'station']","['at', 'the', 'train', 'station']","['at', 'a', 'train', 'station']","['at', 'the', 'train', 'station']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['at', 'a', 'train', 'station']","['at', 'the', 'train', 'station']","['train', 'station']","['train', 'station']","['at', 'a']","['at', 'the']",0.6,1.0,0.6,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
799,5,EQUI,A train                       ,The train                     ,1 2,1 2,563,a train                       ,the train                     ,a train,the train,"['a', 'train']","['the', 'train']","['a', 'train']","['the', 'train']","('DT', 'NN')","('DT', 'NN')","['a', 'train']","['the', 'train']",['train'],['train'],['a'],['the'],0.3333333333333333,1.0,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
800,4,BACK,Three young women             ,Three dark haired young women ,1 2 3,1 2 3 4 5,564,three young women             ,three dark haired young women ,three young women,three dark haired young women,"['three', 'young', 'women']","['three', 'dark', 'haired', 'young', 'women']","['three', 'young', 'women']","['three', 'dark', 'haired', 'young', 'women']","('CD', 'JJ', 'NNS')","('CD', 'NN', 'VBD', 'JJ', 'NNS')","['three', 'young', 'woman']","['three', 'dark', 'haired', 'young', 'woman']","['three', 'young', 'woman']","['three', 'dark', 'haired', 'young', 'woman']",[],[],0.6,0.6,0.6,0.25,0.2857142857142857,0.49999999999999994,0.49999999999999994,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
801,4,FORW,Two white horses              ,Two horses                    ,1 2 3,1 2,565,two white horses              ,two horses                    ,two white horses,two horses,"['two', 'white', 'horses']","['two', 'horses']","['two', 'white', 'horses']","['two', 'horses']","('CD', 'JJ', 'NNS')","('CD', 'NNS')","['two', 'white', 'horse']","['two', 'horse']","['two', 'white', 'horse']","['two', 'horse']",[],[],0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,14,0.0,0.0,0.0,0.0,0.8235294117647058
802,2,REL,over a fence                  ,in a pen                      ,5 6 7,4 5 6,565,over a fence                  ,in a pen                      ,over a fence,in a pen,"['over', 'a', 'fence']","['in', 'a', 'pen']","['over', 'a', 'fence']","['in', 'a', 'pen']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['over', 'a', 'fence']","['in', 'a', 'pen']",['fence'],['pen'],"['over', 'a']","['in', 'a']",0.2,0.0,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.14285714285714285,0.4650545544186692,0.0,8.91008381434958e-302,6.865320560855652e-302,6.338270606420399e-302,6.023803964953132e-302,0.6666666666666666,0.16666666666666666,0.4650545544186692,0.45005942938814136,0.6666666666666666,11,12,0.0,1.0,0.08333333333333333,0.0,0.6470588235294118
803,4,FORW,in a grassy field             ,in a field                    ,7 8 9 10,8 9 10,566,in a grassy field             ,in a field                    ,in a grassy field,in a field,"['in', 'a', 'grassy', 'field']","['in', 'a', 'field']","['in', 'a', 'grassy', 'field']","['in', 'a', 'field']","('IN', 'DT', 'JJ', 'NN')","('IN', 'DT', 'NN')","['in', 'a', 'grassy', 'field']","['in', 'a', 'field']","['grassy', 'field']",['field'],"['in', 'a']","['in', 'a']",0.75,0.5,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
804,4,BACK,A black and white cow         ,A black and white horned cow  ,1 2 3 4 5,1 2 3 4 5 6,566,a black and white cow         ,a black and white horned cow  ,a black and white cow,a black and white horned cow,"['a', 'black', 'and', 'white', 'cow']","['a', 'black', 'and', 'white', 'horned', 'cow']","['a', 'black', 'and', 'white', 'cow']","['a', 'black', 'and', 'white', 'horned', 'cow']","('DT', 'JJ', 'CC', 'JJ', 'NN')","('DT', 'JJ', 'CC', 'JJ', 'VBD', 'NN')","['a', 'black', 'and', 'white', 'cow']","['a', 'black', 'and', 'white', 'horn', 'cow']","['black', 'white', 'cow']","['black', 'white', 'horn', 'cow']","['a', 'and']","['a', 'and']",0.8333333333333334,0.75,0.8333333333333334,0.5,0.3571428571428571,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,17,0.0,0.0,0.0,0.0,1.0
805,4,FORW,a black and white photo       ,A black and white image       ,1 2 3 4 5,1 2 3 4 5,567,a black and white photo       ,a black and white image       ,a black and white photo,a black and white image,"['a', 'black', 'and', 'white', 'photo']","['a', 'black', 'and', 'white', 'image']","['a', 'black', 'and', 'white', 'photo']","['a', 'black', 'and', 'white', 'image']","('DT', 'JJ', 'CC', 'JJ', 'NN')","('DT', 'JJ', 'CC', 'JJ', 'NN')","['a', 'black', 'and', 'white', 'photo']","['a', 'black', 'and', 'white', 'image']","['black', 'white', 'photo']","['black', 'white', 'image']","['a', 'and']","['a', 'and']",0.6666666666666666,0.5,0.6666666666666666,0.5,0.2857142857142857,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
806,5,EQUI,lying down                    ,laying                        ,9 10,9,567,lying down                    ,laying                        ,lying down,laying,"['lying', 'down']",['laying'],"['lying', 'down']",['laying'],"('VBG', 'RP')","('VBG',)","['lie', 'down']",['lay'],['lie'],['lay'],['down'],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,0.36700190953903267,1.0,7.782539002167663e-302,1.0,6.503236400307153e-302,1.0,1.0,1.0,0.36700190953903267,1.0,1.0,11,7,1.0,0.0,0.3333333333333333,0.0,0.6470588235294118
807,4,SIMI,on a leather chair            ,on an office chair            ,7 8 9 10,5 6 7 8,568,on a leather chair            ,on an office chair            ,on a leather chair,on an office chair,"['on', 'a', 'leather', 'chair']","['on', 'an', 'office', 'chair']","['on', 'a', 'leather', 'chair']","['on', 'an', 'office', 'chair']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['on', 'a', 'leather', 'chair']","['on', 'an', 'office', 'chair']","['leather', 'chair']","['office', 'chair']","['on', 'a']","['on', 'an']",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.4117647058823529
808,4,SIMI,A orange and white cat        ,A ginger cat                  ,1 2 3 4 5,1 2 3,568,a orange and white cat        ,a ginger cat                  ,a orange and white cat,a ginger cat,"['a', 'orange', 'and', 'white', 'cat']","['a', 'ginger', 'cat']","['a', 'orange', 'and', 'white', 'cat']","['a', 'ginger', 'cat']","('DT', 'NN', 'CC', 'JJ', 'NN')","('DT', 'NN', 'NN')","['a', 'orange', 'and', 'white', 'cat']","['a', 'ginger', 'cat']","['orange', 'white', 'cat']","['ginger', 'cat']","['a', 'and']",['a'],0.3333333333333333,0.25,0.3333333333333333,0.5,0.14285714285714285,0.7857142857142856,0.21428571428571425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,13,0.0,0.0,0.0,0.0,0.7647058823529411
809,5,EQUI,is wearing                    ,wearing                       ,7 8,3,569,is wearing                    ,wearing                       ,is wearing,wearing,"['is', 'wearing']",['wearing'],"['is', 'wearing']",['wearing'],"('VBZ', 'VBG')","('VBG',)","['be', 'wear']",['wear'],['wear'],['wear'],['is'],[],0.5,1.0,0.5,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
810,4,FORW,A young woman                 ,A woman                       ,1 2 3,1 2,569,a young woman                 ,a woman                       ,a young woman,a woman,"['a', 'young', 'woman']","['a', 'woman']","['a', 'young', 'woman']","['a', 'woman']","('DT', 'JJ', 'NN')","('DT', 'NN')","['a', 'young', 'woman']","['a', 'woman']","['young', 'woman']",['woman'],['a'],['a'],0.6666666666666666,0.5,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
811,4,BACK,with a bracelet a bikini top and jeans,"jeans , a dark bikini top , and a bracelet",4 5 6 9 10 11 12 13,4 5 6 7 8 9 10 11 12 13,569,with a bracelet a bikini top and jeans,"jeans , a dark bikini top , and a bracelet",with a bracelet a bikini top and jeans,"jeans , a dark bikini top , and a bracelet","['with', 'a', 'bracelet', 'a', 'bikini', 'top', 'and', 'jeans']","['jeans', ',', 'a', 'dark', 'bikini', 'top', ',', 'and', 'a', 'bracelet']","['with', 'a', 'bracelet', 'a', 'bikini', 'top', 'and', 'jeans']","['jeans', 'a', 'dark', 'bikini', 'top', 'and', 'a', 'bracelet']","('IN', 'DT', 'NN', 'DT', 'NN', 'NN', 'CC', 'NNS')","('NNS', 'DT', 'JJ', 'NN', 'NN', 'CC', 'DT', 'NN')","['with', 'a', 'bracelet', 'a', 'bikini', 'top', 'and', 'jean']","['jean', 'a', 'dark', 'bikini', 'top', 'and', 'a', 'bracelet']","['bracelet', 'bikini', 'top', 'jean']","['jean', 'dark', 'bikini', 'top', 'bracelet']","['with', 'a', 'a', 'and']","['a', 'and', 'a']",0.6666666666666666,0.8,0.75,0.875,0.6428571428571428,0.49999999999999994,0.49999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
812,4,BACK,a small TV                    ,very close to a small television,10 11 12,7 8 9 10 11 12,570,a small tv                    ,very close to a small television,a small tv,very close to a small television,"['a', 'small', 'tv']","['very', 'close', 'to', 'a', 'small', 'television']","['a', 'small', 'tv']","['very', 'close', 'to', 'a', 'small', 'television']","('DT', 'JJ', 'NN')","('RB', 'RB', 'TO', 'DT', 'JJ', 'NN')","['a', 'small', 'tv']","['very', 'close', 'to', 'a', 'small', 'television']","['small', 'tv']","['close', 'small', 'television']",['a'],"['very', 'to', 'a']",0.2857142857142857,0.25,0.2857142857142857,0.25,0.3571428571428571,0.4285714285714285,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,11,0.0,1.0,0.08333333333333333,0.0,0.6470588235294118
813,5,EQUI,crossing                      ,are crossing                  ,3,3 4,572,crossing                      ,are crossing                  ,crossing,are crossing,['crossing'],"['are', 'crossing']",['crossing'],"['are', 'crossing']","('VBG',)","('VBP', 'VBG')",['cross'],"['be', 'cross']",['cross'],['cross'],[],['are'],0.5,1.0,0.5,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
814,4,BACK,Three bicyclists              ,The bicyclists                ,1 2,1 2,572,three bicyclists              ,the bicyclists                ,three bicyclists,the bicyclists,"['three', 'bicyclists']","['the', 'bicyclists']","['three', 'bicyclists']","['the', 'bicyclists']","('CD', 'NNS')","('DT', 'NNS')","['three', 'bicyclist']","['the', 'bicyclist']","['three', 'bicyclist']",['bicyclist'],[],['the'],0.3333333333333333,0.5,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
815,4,BACK,a brown horse                 ,on a brown horse              ,4 5 6,6 7 8 9,573,a brown horse                 ,on a brown horse              ,a brown horse,on a brown horse,"['a', 'brown', 'horse']","['on', 'a', 'brown', 'horse']","['a', 'brown', 'horse']","['on', 'a', 'brown', 'horse']","('DT', 'JJ', 'NN')","('IN', 'DT', 'JJ', 'NN')","['a', 'brown', 'horse']","['on', 'a', 'brown', 'horse']","['brown', 'horse']","['brown', 'horse']",['a'],"['on', 'a']",0.75,1.0,0.75,0.25,0.21428571428571427,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,14,0.0,0.0,0.0,0.0,0.8235294117647058
816,4,BACK,with the stuff animals        ,with many stuffed animals     ,6 7 8 9,7 8 9 10,574,with the stuff animals        ,with many stuffed animals     ,with the stuff animals,with many stuffed animals,"['with', 'the', 'stuff', 'animals']","['with', 'many', 'stuffed', 'animals']","['with', 'the', 'stuff', 'animals']","['with', 'many', 'stuffed', 'animals']","('IN', 'DT', 'NN', 'NNS')","('IN', 'JJ', 'NN', 'NNS')","['with', 'the', 'stuff', 'animal']","['with', 'many', 'stuffed', 'animal']","['stuff', 'animal']","['many', 'stuffed', 'animal']","['with', 'the']",['with'],0.3333333333333333,0.25,0.3333333333333333,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,6,0.0,0.0,0.0,0.0,0.3529411764705882
817,5,EQUI,The two dogs                  ,Two dogs                      ,1 2 3,1 2,574,the two dogs                  ,two dogs                      ,the two dogs,two dogs,"['the', 'two', 'dogs']","['two', 'dogs']","['the', 'two', 'dogs']","['two', 'dogs']","('DT', 'CD', 'NNS')","('CD', 'NNS')","['the', 'two', 'dog']","['two', 'dog']","['two', 'dog']","['two', 'dog']",['the'],[],0.6666666666666666,1.0,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,13,0.0,0.0,0.0,0.0,0.7647058823529411
818,4,SIMI,on the tracks                 ,down the track                ,5 6 7,5 6 7,575,on the tracks                 ,down the track                ,on the tracks,down the track,"['on', 'the', 'tracks']","['down', 'the', 'track']","['on', 'the', 'tracks']","['down', 'the', 'track']","('IN', 'DT', 'NNS')","('IN', 'DT', 'NN')","['on', 'the', 'track']","['down', 'the', 'track']",['track'],['track'],"['on', 'the']","['down', 'the']",0.2,1.0,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5294117647058824
819,4,BACK,Someone                       ,A man                         ,1,1 2,576,someone                       ,a man                         ,someone,a man,['someone'],"['a', 'man']",['someone'],"['a', 'man']","('NN',)","('DT', 'NN')",['someone'],"['a', 'man']",['someone'],['man'],[],['a'],0.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,0.5,0.8094485875732267,0.0,2.8532687253645924e-301,0.0,3.183205634367629e-301,0.0,0.8,0.5,0.8094485875732267,0.0,0.8,6,14,0.0,1.0,0.6666666666666666,0.25,0.47058823529411764
820,4,FORW,on a snowy mountain           ,on a mountain                 ,3 4 5 6,4 5 6,576,on a snowy mountain           ,on a mountain                 ,on a snowy mountain,on a mountain,"['on', 'a', 'snowy', 'mountain']","['on', 'a', 'mountain']","['on', 'a', 'snowy', 'mountain']","['on', 'a', 'mountain']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN')","['on', 'a', 'snowy', 'mountain']","['on', 'a', 'mountain']","['snowy', 'mountain']",['mountain'],"['on', 'a']","['on', 'a']",0.75,0.5,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5,5,0.0,0.0,0.0,0.0,0.29411764705882354
821,4,FORW,at a port                     ,at a coast                    ,5 6 7,5 6 7,577,at a port                     ,at a coast                    ,at a port,at a coast,"['at', 'a', 'port']","['at', 'a', 'coast']","['at', 'a', 'port']","['at', 'a', 'coast']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['at', 'a', 'port']","['at', 'a', 'coast']",['port'],['coast'],"['at', 'a']","['at', 'a']",0.5,0.0,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.125,0.4283457627196799,0.0,6.686051239753842e-302,4.477851639581757e-302,6.659917280391632e-302,0.0,0.46153846153846156,0.2,0.4283457627196799,0.5060189611780347,0.46153846153846156,11,9,1.0,0.0,0.16666666666666666,0.0,0.5294117647058824
822,5,EQUI,A cruise liner                ,A cruise ship                 ,1 2 3,1 2 3,577,a cruise liner                ,a cruise ship                 ,a cruise liner,a cruise ship,"['a', 'cruise', 'liner']","['a', 'cruise', 'ship']","['a', 'cruise', 'liner']","['a', 'cruise', 'ship']","('DT', 'NN', 'NN')","('DT', 'NN', 'NN')","['a', 'cruise', 'liner']","['a', 'cruise', 'ship']","['cruise', 'liner']","['cruise', 'ship']",['a'],['a'],0.5,0.3333333333333333,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,11,1.0,0.0,0.08333333333333333,0.0,0.6470588235294118
823,2,REL,an incline                    ,over rocks                    ,9 10,9 10,578,an incline                    ,over rocks                    ,an incline,over rocks,"['an', 'incline']","['over', 'rocks']","['an', 'incline']","['over', 'rocks']","('DT', 'NN')","('IN', 'NNS')","['an', 'incline']","['over', 'rock']",['incline'],['rock'],['an'],['over'],0.0,0.0,0.0,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.25,0.5074317444173395,0.5745078928932736,7.281191253519491e-302,6.579865629517639e-302,5.467950193575857e-302,5.626136172278708e-302,0.5454545454545454,0.25,0.5074317444173395,0.5745078928932736,0.5454545454545454,11,14,0.0,1.0,0.25,0.0,0.7647058823529411
824,4,FORW,on a mountain bike            ,a mountain bike               ,3 4 5 6,6 7 8,578,on a mountain bike            ,a mountain bike               ,on a mountain bike,a mountain bike,"['on', 'a', 'mountain', 'bike']","['a', 'mountain', 'bike']","['on', 'a', 'mountain', 'bike']","['a', 'mountain', 'bike']","('IN', 'DT', 'NN', 'NN')","('DT', 'NN', 'NN')","['on', 'a', 'mountain', 'bike']","['a', 'mountain', 'bike']","['mountain', 'bike']","['mountain', 'bike']","['on', 'a']",['a'],0.75,1.0,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.47058823529411764
825,3,SIMI,going down                    ,riding                        ,7 8,5,578,going down                    ,riding                        ,going down,riding,"['going', 'down']",['riding'],"['going', 'down']",['riding'],"('VBG', 'RP')","('VBG',)","['go', 'down']",['rid'],['go'],['rid'],['down'],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,8.401919255721635e-302,0.0,7.503218862418686e-302,0.0,0.3333333333333333,0.0,0.6628054829415044,0.5,9,0,1.0,0.0,0.75,0.0,0.5294117647058824
826,3,SIMI,on a dirt road                ,of gravel road                ,3 4 5 6,5 6 7,579,on a dirt road                ,of gravel road                ,on a dirt road,of gravel road,"['on', 'a', 'dirt', 'road']","['of', 'gravel', 'road']","['on', 'a', 'dirt', 'road']","['of', 'gravel', 'road']","('IN', 'DT', 'NN', 'NN')","('IN', 'NN', 'NN')","['on', 'a', 'dirt', 'road']","['of', 'gravel', 'road']","['dirt', 'road']","['gravel', 'road']","['on', 'a']",['of'],0.16666666666666666,0.3333333333333333,0.16666666666666666,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,7,1.0,0.0,0.16666666666666666,0.0,0.47058823529411764
827,4,SIMI,taking on                     ,is picking up                 ,5 6,6 7 8,580,taking on                     ,is picking up                 ,taking on,is picking up,"['taking', 'on']","['is', 'picking', 'up']","['taking', 'on']","['is', 'picking', 'up']","('VBG', 'IN')","('VBZ', 'VBG', 'RP')","['take', 'on']","['be', 'pick', 'up']",['take'],['pick'],['on'],"['is', 'up']",0.0,0.0,0.0,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,0.5,0.39596631368822577,0.7872539464466368,9.731510851006316e-302,3.051865445716643e-301,8.502447341412052e-302,1.8312144377153132e-301,0.8,0.5,0.39596631368822577,0.7872539464466368,0.8,10,11,0.0,1.0,0.08333333333333333,0.0,0.6470588235294118
828,4,BACK,passengers                    ,more passengers               ,7,9 10,580,passengers                    ,more passengers               ,passengers,more passengers,['passengers'],"['more', 'passengers']",['passengers'],"['more', 'passengers']","('NNS',)","('JJR', 'NNS')",['passenger'],"['more', 'passenger']",['passenger'],['passenger'],[],['more'],0.5,1.0,0.5,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8,8,0.0,0.0,0.0,0.0,0.0
829,5,EQUI,A black and white photo       ,This is a black and white picture,1 2 3 4 5,1 2 3 4 5 6 7,581,a black and white photo       ,this is a black and white picture,a black and white photo,this is a black and white picture,"['a', 'black', 'and', 'white', 'photo']","['this', 'is', 'a', 'black', 'and', 'white', 'picture']","['a', 'black', 'and', 'white', 'photo']","['this', 'is', 'a', 'black', 'and', 'white', 'picture']","('DT', 'JJ', 'CC', 'JJ', 'NN')","('DT', 'VBZ', 'DT', 'JJ', 'CC', 'JJ', 'NN')","['a', 'black', 'and', 'white', 'photo']","['this', 'be', 'a', 'black', 'and', 'white', 'picture']","['black', 'white', 'photo']","['black', 'white', 'picture']","['a', 'and']","['this', 'is', 'a', 'and']",0.5,0.5,0.5,0.5,0.4285714285714286,0.49999999999999994,0.49999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
830,4,SIMI,of a glass bottle of Coca Cola,of a short squat Coca-cola bottle,6 7 8 9 10 11 12,8 9 10 11 12 13,581,of a glass bottle of coca cola,of a short squat coca cola bottle,of a glass bottle of coca cola,of a short squat coca cola bottle,"['of', 'a', 'glass', 'bottle', 'of', 'coca', 'cola']","['of', 'a', 'short', 'squat', 'coca', 'cola', 'bottle']","['of', 'a', 'glass', 'bottle', 'of', 'coca', 'cola']","['of', 'a', 'short', 'squat', 'coca', 'cola', 'bottle']","('IN', 'DT', 'NN', 'NN', 'IN', 'NN', 'NN')","('IN', 'DT', 'JJ', 'NN', 'NN', 'NN', 'NN')","['of', 'a', 'glass', 'bottle', 'of', 'coca', 'cola']","['of', 'a', 'short', 'squat', 'coca', 'cola', 'bottle']","['glass', 'bottle', 'coca', 'cola']","['short', 'squat', 'coca', 'cola', 'bottle']","['of', 'a', 'of']","['of', 'a']",0.625,0.5,0.625,0.75,0.4285714285714286,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,11,1.0,0.0,0.25,0.0,0.8235294117647058
831,2,REL,in a market square            ,in a city street              ,5 6 7 8,4 5 6 7,582,in a market square            ,in a city street              ,in a market square,in a city street,"['in', 'a', 'market', 'square']","['in', 'a', 'city', 'street']","['in', 'a', 'market', 'square']","['in', 'a', 'city', 'street']","('IN', 'DT', 'NN', 'NN')","('IN', 'DT', 'NN', 'NN')","['in', 'a', 'market', 'square']","['in', 'a', 'city', 'street']","['market', 'square']","['city', 'street']","['in', 'a']","['in', 'a']",0.3333333333333333,0.0,0.3333333333333333,0.375,0.21428571428571427,0.6428571428571428,0.3571428571428571,0.16666666666666666,0.5074317444173395,0.0,2.2276903458463926e-301,0.0,1.5129004978351254e-301,0.0,0.7058823529411765,0.16666666666666666,0.5074317444173395,0.0,0.7058823529411765,10,8,1.0,0.0,0.16666666666666666,0.0,0.47058823529411764
832,5,EQUI,on motorcycles                ,on motorbikes                 ,3 4,2 3,582,on motorcycles                ,on motorbikes                 ,on motorcycles,on motorbikes,"['on', 'motorcycles']","['on', 'motorbikes']","['on', 'motorcycles']","['on', 'motorbikes']","('IN', 'NNS')","('IN', 'NNS')","['on', 'motorcycle']","['on', 'motorbike']",['motorcycle'],['motorbike'],['on'],['on'],0.3333333333333333,0.0,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,0.8094485875732267,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8094485875732267,1.0,1.0,11,12,0.0,1.0,0.08333333333333333,0.0,0.5294117647058824
833,4,SIMI,with two men                  ,with two other people         ,5 6 7,6 7 8 9,583,with two men                  ,with two other people         ,with two men,with two other people,"['with', 'two', 'men']","['with', 'two', 'other', 'people']","['with', 'two', 'men']","['with', 'two', 'other', 'people']","('IN', 'CD', 'NNS')","('IN', 'CD', 'JJ', 'NNS')","['with', 'two', 'men']","['with', 'two', 'other', 'people']","['two', 'men']","['two', 'people']",['with'],"['with', 'other']",0.4,0.3333333333333333,0.4,0.25,0.21428571428571427,0.5714285714285714,0.4285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,14,9,1.0,0.0,0.41666666666666663,0.0,0.8235294117647058
834,4,FORW,A smiling woman               ,a woman                       ,1 2 3,1 2,584,a smiling woman               ,a woman                       ,a smiling woman,a woman,"['a', 'smiling', 'woman']","['a', 'woman']","['a', 'smiling', 'woman']","['a', 'woman']","('DT', 'VBG', 'NN')","('DT', 'NN')","['a', 'smile', 'woman']","['a', 'woman']","['smile', 'woman']",['woman'],['a'],['a'],0.6666666666666666,0.5,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.47058823529411764
